N,Key,Operation,Probe Count,Traverse count
10434,1502199993,Search,1,14
10435,206518866,Search,1,17
10436,1538199115,Insert,2,12
10437,401980826,Insert,1,17
10438,623220094,Insert,3,20
10439,901539144,Insert,2,14
10440,754911524,Search,1,9
10441,1455829198,Insert,1,10
10442,1906249797,Insert,2,14
10443,1043274334,Insert,3,20
10444,215186835,Insert,4,21
10445,16017359,Insert,1,13
10446,1369966361,Insert,2,17
10447,597272226,Insert,2,17
10448,2028998537,Insert,1,15
10449,2096088554,Insert,3,11
10450,1139277684,Insert,3,14
10451,1663586314,Search,3,13
10452,545759433,Insert,2,17
10453,132152371,Insert,9,18
10454,1407168675,Insert,1,14
10455,595575781,Insert,2,12
10456,186605832,Search,3,20
10457,568154175,Insert,1,22
10458,1905276407,Insert,1,18
10459,1746647408,Insert,2,12
10460,1802083257,Insert,3,15
10461,2110808825,Insert,1,15
10462,766184072,Search,2,15
10463,661731925,Search,3,17
10464,630087453,Insert,3,21
10465,1334069155,Insert,5,16
10466,418272631,Search,2,17
10467,739053357,Insert,1,15
10468,1503721013,Insert,2,15
10469,1364831768,Insert,4,17
10470,1456693417,Insert,9,15
10471,1045322659,Insert,3,23
10472,2143968995,Insert,3,11
10473,847408884,Insert,2,10
10474,1447303485,Insert,3,19
10475,619705442,Insert,1,18
10476,1748948028,Insert,1,11
10477,755649035,Insert,1,17
10478,378471591,Insert,3,19
10479,644738714,Insert,2,19
10480,1315317119,Search,2,19
10481,970835870,Insert,3,24
10482,394488950,Insert,3,17
10483,1463065122,Search,2,12
10484,2014705075,Insert,10,14
10485,1568108097,Insert,3,13
10486,276003839,Insert,1,12
10487,1963309981,Insert,1,20
10488,559902133,Insert,1,23
10489,821763272,Insert,3,15
10490,2095462352,Insert,5,11
10491,1997854708,Search,2,15
10492,1635004021,Search,2,20
10493,1967070808,Insert,3,17
10494,574952850,Search,3,21
10495,1417339053,Insert,5,12
10496,516132880,Insert,4,20
10497,1724863567,Insert,2,14
10498,1016502814,Insert,2,21
10499,170732489,Insert,3,15
10500,1688188744,Insert,4,13
10501,1646590267,Insert,4,13
10502,1504801644,Insert,1,12
10503,1900432005,Search,1,12
10504,279758453,Insert,16,14
10505,1002827632,Insert,2,18
10506,722149764,Insert,2,21
10507,1736451870,Insert,3,15
10508,2048150291,Insert,8,15
10509,1556946786,Search,2,14
10510,1837590872,Search,2,17
10511,718635111,Insert,1,19
10512,436377106,Insert,1,19
10513,1347970129,Insert,5,15
10514,1338340553,Insert,5,17
10515,37841487,Insert,3,13
10516,2103619164,Insert,2,16
10517,346419202,Search,1,17
10518,1716812144,Insert,1,14
10519,682580201,Insert,12,18
10520,926971387,Insert,7,17
10521,2111301094,Insert,5,13
10522,549801629,Insert,5,17
10523,347595836,Insert,1,16
10524,239821285,Insert,6,14
10525,365627962,Insert,4,17
10526,1864785801,Search,4,12
10527,397176771,Search,2,20
10528,363142428,Search,2,16
10529,907497969,Insert,7,20
10530,460394413,Search,1,19
10531,1061584558,Insert,3,15
10532,313606667,Insert,3,18
10533,727085129,Insert,4,17
10534,331439963,Insert,1,22
10535,829739547,Insert,3,13
10536,304465048,Insert,4,12
10537,1347942777,Insert,6,16
10538,1401438881,Search,1,15
10539,1061148443,Search,2,15
10540,1000472036,Insert,5,18
10541,1992653793,Insert,3,19
10542,847049396,Insert,2,13
10543,218564392,Search,1,16
10544,357790032,Insert,5,16
10545,124928598,Insert,1,20
10546,1849877029,Insert,1,13
10547,1079939796,Insert,1,19
10548,1861380469,Insert,2,14
10549,1750543672,Insert,6,11
10550,1798574907,Insert,2,16
10551,150273927,Insert,1,25
10552,951030153,Insert,4,23
10553,989431813,Insert,6,19
10554,831478047,Search,1,11
10555,188115414,Insert,2,15
10556,907165670,Insert,1,21
10557,558760309,Insert,5,21
10558,251478544,Search,1,10
10559,870695616,Insert,1,19
10560,1834137057,Insert,2,12
10561,701140386,Search,2,20
10562,476909706,Search,1,25
10563,120735843,Search,6,18
10564,522577756,Insert,3,16
10565,1420497245,Insert,5,16
10566,2055912717,Search,1,17
10567,34249245,Insert,3,17
10568,762399041,Insert,4,17
10569,1786125207,Insert,6,14
10570,941747214,Insert,4,17
10571,287766701,Search,1,16
10572,384919495,Search,1,21
10573,887790243,Search,3,21
10574,1823983599,Insert,2,11
10575,1099020804,Search,1,17
10576,2099731874,Insert,1,14
10577,1668832343,Insert,1,17
10578,7939915,Insert,6,10
10579,781987773,Insert,1,12
10580,1167771812,Search,3,19
10581,1973297391,Insert,2,22
10582,1355882692,Insert,1,16
10583,1782459809,Insert,1,14
10584,1818467536,Insert,6,16
10585,55448441,Insert,2,17
10586,2140249841,Insert,4,14
10587,1943396135,Insert,10,15
10588,1113644133,Search,6,17
10589,1721705086,Search,2,13
10590,1905325470,Insert,3,19
10591,1072705989,Insert,3,18
10592,1657292956,Insert,1,15
10593,1570569311,Search,1,13
10594,1508385494,Insert,3,11
10595,723797249,Insert,1,19
10596,1807566883,Insert,3,9
10597,936047992,Search,1,21
10598,311932000,Insert,6,17
10599,935119306,Search,2,19
10600,1571453719,Search,1,14
10601,1713229062,Insert,1,9
10602,1554412746,Search,1,15
10603,1995682298,Insert,2,16
10604,1219097670,Insert,3,18
10605,124505723,Insert,2,20
10606,718894266,Insert,6,20
10607,905751079,Insert,5,19
10608,647083479,Insert,4,16
10609,2139391511,Insert,5,15
10610,940000324,Insert,1,19
10611,1409482521,Insert,1,11
10612,1778033070,Insert,2,11
10613,1881747538,Insert,5,18
10614,1085982472,Insert,4,18
10615,1730281297,Insert,5,11
10616,718688844,Search,1,19
10617,1403096233,Insert,1,11
10618,188229145,Search,3,17
10619,1093922387,Insert,11,17
10620,364785422,Insert,1,19
10621,1228909976,Insert,2,14
10622,666388521,Search,2,17
10623,302321432,Insert,1,14
10624,426587078,Search,1,21
10625,2147245232,Insert,1,7
10626,899893865,Insert,3,17
10627,357769873,Insert,6,17
10628,2140011425,Insert,1,13
10629,695806352,Insert,2,17
10630,115611695,Insert,16,18
10631,1065233767,Insert,1,20
10632,205615660,Insert,2,23
10633,876136582,Search,1,20
10634,1623997189,Insert,1,18
10635,1789031016,Insert,2,12
10636,924696988,Search,1,19
10637,377789529,Search,1,21
10638,2013182543,Insert,1,19
10639,1935929189,Insert,2,15
10640,742442655,Search,3,17
10641,1354776430,Insert,5,17
10642,29283875,Search,2,13
10643,714625960,Search,2,22
10644,1861381193,Insert,1,15
10645,1007543211,Insert,1,14
10646,1367019125,Search,1,14
10647,1479282153,Insert,2,10
10648,432791811,Insert,9,17
10649,1913294290,Insert,4,13
10650,1730051387,Search,4,12
10651,2126365633,Insert,1,15
10652,424699674,Insert,1,17
10653,705810966,Insert,8,22
10654,1388364506,Insert,9,21
10655,55249097,Insert,5,15
10656,440074856,Insert,1,16
10657,326863330,Insert,1,18
10658,1785530394,Insert,1,17
10659,1843171089,Insert,1,18
10660,1420785718,Insert,2,13
10661,444128542,Search,4,18
10662,2832168,Insert,2,14
10663,159550678,Search,1,14
10664,924597418,Insert,2,20
10665,424632425,Search,1,17
10666,1723107150,Insert,11,11
10667,2593752,Insert,10,15
10668,850779915,Search,3,14
10669,341264896,Search,2,16
10670,1091491546,Search,1,15
10671,1824491283,Insert,1,8
10672,2080877023,Insert,5,21
10673,2142605178,Insert,4,13
10674,1417558740,Search,1,10
10675,372813987,Insert,2,21
10676,49005070,Insert,1,17
10677,1060355297,Insert,3,16
10678,578429647,Insert,3,26
10679,1673002259,Insert,2,16
10680,701902665,Insert,1,22
10681,444128542,Insert,4,18
10682,1461447801,Insert,9,15
10683,2056679095,Insert,8,16
10684,158026088,Insert,1,20
10685,321507364,Insert,2,17
10686,1388477600,Insert,9,21
10687,590817899,Insert,1,16
10688,1747305518,Search,1,13
10689,87318007,Insert,3,16
10690,1367359585,Insert,7,15
10691,1015517574,Insert,2,22
10692,2146540492,Search,5,8
10693,793128973,Insert,3,13
10694,608240443,Insert,1,15
10695,1070766671,Insert,1,20
10696,1233203830,Insert,5,16
10697,1755882331,Search,17,19
10698,935103774,Insert,5,19
10699,708813417,Insert,1,19
10700,1537605153,Search,1,10
10701,1265570225,Search,1,16
10702,928891271,Insert,5,21
10703,208405844,Insert,2,21
10704,711645585,Insert,2,21
10705,1853488689,Insert,2,12
10706,1931512994,Insert,2,16
10707,714239338,Insert,2,22
10708,1530496324,Insert,2,13
10709,1090607125,Search,8,20
10710,1864906369,Insert,3,13
10711,709360868,Insert,1,18
10712,1903310311,Insert,3,16
10713,1913911439,Insert,3,13
10714,1769716165,Insert,1,12
10715,334256310,Insert,1,19
10716,1439430050,Insert,1,13
10717,324135182,Insert,1,15
10718,1750683104,Search,1,10
10719,778384853,Insert,4,17
10720,753394203,Insert,8,14
10721,233330629,Insert,6,12
10722,1812072681,Search,2,13
10723,2023513993,Search,1,13
10724,936410941,Insert,3,21
10725,1074901568,Insert,1,18
10726,1621808229,Insert,5,15
10727,1527228840,Insert,2,13
10728,1162219575,Insert,2,23
10729,983782047,Search,2,24
10730,841684167,Insert,2,17
10731,395262766,Insert,5,20
10732,1955348548,Insert,4,20
10733,1229936518,Search,1,17
10734,1449924610,Insert,1,18
10735,1466029437,Insert,1,15
10736,1041068730,Insert,1,22
10737,237544736,Insert,3,16
10738,697068878,Search,1,17
10739,27359206,Insert,1,19
10740,1969960002,Insert,1,20
10741,224900887,Search,4,16
10742,445950580,Insert,1,17
10743,739004792,Insert,1,16
10744,2112335216,Search,8,14
10745,1139035908,Search,1,14
10746,1675965043,Insert,2,13
10747,229979926,Insert,2,15
10748,1453244130,Insert,4,14
10749,1058977720,Insert,3,20
10750,2094886295,Insert,5,11
10751,1649158588,Search,4,13
10752,15121350,Insert,4,15
10753,814804383,Insert,1,19
10754,1773905645,Search,2,14
10755,1017133322,Search,1,18
10756,1861314086,Insert,21,15
10757,1784837515,Insert,2,14
10758,1149060694,Insert,10,13
10759,1153260489,Insert,7,22
10760,2108972697,Insert,1,16
10761,994365842,Search,2,21
10762,1927445547,Insert,3,17
10763,1906654692,Insert,1,15
10764,194819678,Insert,12,18
10765,811051412,Search,1,15
10766,716372840,Insert,4,22
10767,834072612,Insert,4,15
10768,1816627907,Insert,3,14
10769,96118032,Insert,11,13
10770,1996292187,Insert,5,15
10771,510828426,Insert,6,20
10772,23468770,Search,6,15
10773,491380799,Insert,1,22
10774,1083011939,Search,1,21
10775,1804157088,Insert,7,15
10776,933355481,Search,1,19
10777,1732843687,Search,4,10
10778,1960753037,Insert,1,23
10779,1957410236,Insert,10,21
10780,697742170,Insert,13,20
10781,50814125,Insert,6,18
10782,1984769443,Insert,2,16
10783,520218524,Insert,1,23
10784,496764706,Insert,1,24
10785,1504035668,Search,2,15
10786,576290587,Insert,1,25
10787,48699920,Insert,1,18
10788,726744632,Insert,1,17
10789,2029534717,Insert,9,14
10790,1854802464,Search,1,11
10791,1107677640,Insert,12,16
10792,2132848506,Search,3,18
10793,799107740,Search,1,10
10794,652818966,Search,3,21
10795,674147280,Insert,1,18
10796,2044656067,Insert,3,14
10797,1922482023,Insert,3,13
10798,387977718,Insert,2,18
10799,186774803,Search,1,16
10800,1682009934,Insert,2,14
10801,924059069,Insert,6,19
10802,1541238207,Insert,3,14
10803,1643498983,Insert,1,17
10804,704020968,Insert,5,23
10805,1300409252,Insert,12,20
10806,1838318661,Insert,1,18
10807,1420393808,Insert,2,17
10808,865892771,Search,2,17
10809,2134481864,Insert,1,15
10810,1507462920,Insert,4,12
10811,716755882,Search,1,20
10812,571714157,Search,1,23
10813,1516511841,Insert,1,10
10814,1983290404,Insert,2,15
10815,2018291347,Insert,3,11
10816,2007892640,Insert,2,12
10817,185144781,Search,2,15
10818,1639963844,Insert,1,21
10819,1831560736,Insert,2,17
10820,1377014414,Search,1,23
10821,1817819228,Insert,5,16
10822,190222366,Insert,1,20
10823,1882374861,Insert,1,16
10824,1655105023,Insert,2,17
10825,710440891,Insert,3,22
10826,429937821,Search,1,18
10827,1000161249,Search,2,18
10828,231655919,Insert,8,16
10829,83911962,Insert,7,15
10830,759140811,Insert,2,17
10831,958400552,Insert,2,22
10832,2113446679,Insert,5,12
10833,1753601004,Search,1,15
10834,1454309942,Search,3,12
10835,1866818451,Insert,3,13
10836,1632547832,Insert,1,18
10837,2010619098,Insert,4,17
10838,1530840601,Search,2,16
10839,1641816826,Insert,1,18
10840,2020525550,Insert,6,16
10841,2128332567,Search,1,15
10842,1545145384,Insert,2,10
10843,418392248,Insert,4,20
10844,309296784,Search,1,15
10845,1414280110,Insert,6,14
10846,1041160719,Insert,6,23
10847,1122413216,Insert,1,23
10848,567205714,Insert,4,19
10849,731995732,Insert,3,17
10850,420564984,Search,2,21
10851,1758755091,Search,1,12
10852,395323377,Insert,3,21
10853,430295040,Search,1,16
10854,554203930,Insert,2,18
10855,91975005,Insert,1,12
10856,1911835218,Insert,1,14
10857,466980090,Search,1,21
10858,390010686,Insert,3,17
10859,2110266352,Insert,4,15
10860,610836218,Search,2,18
10861,1772244210,Insert,4,13
10862,1565271899,Search,1,16
10863,2029974530,Insert,2,14
10864,1794343440,Insert,3,16
10865,1442579790,Insert,2,13
10866,72713249,Insert,1,15
10867,1526431904,Search,6,12
10868,1529234653,Insert,2,12
10869,1507992556,Search,10,12
10870,950201166,Insert,1,19
10871,783154140,Insert,2,11
10872,1760890573,Insert,2,18
10873,1034113128,Insert,4,19
10874,1542294951,Insert,4,14
10875,1906305650,Search,1,14
10876,571807477,Insert,9,24
10877,1000076160,Insert,3,18
10878,979967202,Search,2,24
10879,1261629754,Insert,1,16
10880,56871661,Insert,2,10
10881,863211610,Insert,5,18
10882,755962932,Insert,10,18
10883,2077397211,Insert,3,21
10884,260873347,Insert,2,13
10885,1174355180,Insert,3,20
10886,1344193673,Insert,9,21
10887,2058291223,Search,3,20
10888,1302034066,Insert,3,21
10889,149284749,Insert,1,26
10890,660815438,Search,2,17
10891,1911399387,Insert,1,16
10892,2034029799,Insert,4,13
10893,544608126,Insert,3,18
10894,318119670,Insert,2,17
10895,2126004804,Insert,1,15
10896,308959696,Insert,6,15
10897,708130356,Insert,3,23
10898,2088787508,Insert,2,18
10899,2081203906,Insert,1,20
10900,590621239,Insert,1,17
10901,1735647300,Insert,3,17
10902,301073631,Search,2,11
10903,1506662232,Search,1,14
10904,1376300048,Insert,1,21
10905,663334488,Insert,10,18
10906,1117398305,Insert,10,20
10907,179017566,Insert,2,17
10908,1446488628,Insert,1,16
10909,730805230,Insert,2,16
10910,1213130695,Insert,2,12
10911,841299931,Insert,1,18
10912,1302612707,Insert,3,21
10913,671741714,Search,1,14
10914,65723207,Insert,1,12
10915,2102929685,Insert,1,16
10916,1359484368,Insert,4,16
10917,928934817,Insert,5,22
10918,968892451,Search,1,12
10919,711408969,Insert,2,22
10920,1289397932,Insert,8,21
10921,1189808164,Insert,2,14
10922,255945210,Search,1,11
10923,1885764150,Insert,1,16
10924,486107957,Insert,2,21
10925,344358583,Insert,2,17
10926,2035048899,Insert,2,15
10927,250023697,Insert,1,16
10928,230904734,Insert,1,17
10929,755059919,Search,4,18
10930,432173377,Insert,1,17
10931,568143367,Insert,9,23
10932,209425890,Insert,5,22
10933,741133073,Insert,1,15
10934,1276273723,Insert,1,17
10935,150729750,Insert,3,17
10936,719834539,Search,8,16
10937,1921938357,Search,3,10
10938,674853331,Insert,4,17
10939,867440836,Search,1,19
10940,1768083293,Search,1,14
10941,1866894962,Insert,2,14
10942,1886377050,Insert,4,16
10943,956524125,Search,2,23
10944,2051153379,Insert,4,16
10945,1298182975,Search,16,26
10946,382745802,Insert,5,15
10947,1136312840,Search,1,16
10948,856291707,Insert,1,16
10949,82687298,Insert,2,13
10950,680746413,Search,1,17
10951,1829234430,Insert,4,14
10952,1849529072,Search,1,4
10953,1005900253,Search,6,19
10954,1587096938,Insert,4,13
10955,1295817993,Insert,1,23
10956,523050713,Insert,2,16
10957,742225997,Insert,3,18
10958,1361541200,Insert,1,19
10959,26728227,Search,1,15
10960,478496750,Insert,1,22
10961,2101710366,Insert,1,14
10962,142992369,Insert,1,15
10963,1189905720,Insert,3,15
10964,1243624650,Insert,2,13
10965,1332800534,Insert,3,15
10966,928186222,Insert,9,22
10967,1729732607,Insert,5,12
10968,1677159117,Insert,4,15
10969,1856124310,Search,2,14
10970,970891540,Search,4,23
10971,815751473,Insert,1,19
10972,1979756304,Insert,5,15
10973,1908063851,Insert,3,17
10974,1247924850,Insert,2,17
10975,1801863745,Search,5,14
10976,400416023,Insert,3,19
10977,2117489741,Insert,15,11
10978,1989057923,Insert,6,17
10979,1722456554,Search,6,11
10980,1676689747,Insert,1,14
10981,120735843,Insert,6,18
10982,516427606,Insert,4,21
10983,1396101061,Insert,4,17
10984,2007112893,Insert,3,13
10985,420097337,Insert,1,20
10986,1341443832,Search,1,25
10987,1778846864,Insert,14,15
10988,715920952,Insert,5,23
10989,502784635,Insert,2,17
10990,1460597646,Insert,1,12
10991,155534242,Insert,1,18
10992,1798602628,Insert,4,16
10993,1983648360,Insert,3,16
10994,897760240,Insert,2,18
10995,248743326,Search,1,16
10996,1012660180,Insert,1,26
10997,314661462,Insert,2,20
10998,851986958,Insert,1,17
10999,1155652550,Insert,4,21
11000,1504567182,Insert,2,13
11001,2095611608,Insert,1,12
11002,340969436,Insert,2,16
11003,285269756,Insert,2,12
11004,1677860567,Insert,2,15
11005,2018128553,Insert,1,12
11006,1101021229,Insert,2,18
11007,1510133224,Insert,4,12
11008,436377106,Search,1,20
11009,1778708756,Insert,2,13
11010,201462431,Insert,2,21
11011,1910549247,Insert,7,15
11012,1748714849,Insert,11,12
11013,43036706,Insert,3,11
11014,1439755346,Insert,1,14
11015,1869450692,Insert,2,14
11016,559464312,Insert,2,23
11017,688372760,Insert,2,19
11018,1729079937,Insert,1,11
11019,979561650,Insert,2,23
11020,319735976,Insert,4,17
11021,297517241,Insert,5,14
11022,1482346285,Insert,9,13
11023,1780333622,Insert,3,15
11024,453051484,Insert,1,23
11025,1133465266,Insert,4,14
11026,1616498334,Insert,5,22
11027,1350811724,Insert,7,15
11028,427932738,Search,2,22
11029,2146125446,Insert,8,10
11030,1931159797,Insert,7,14
11031,2140334278,Search,8,15
11032,55315034,Insert,1,17
11033,1154294348,Insert,2,22
11034,1288243331,Insert,2,23
11035,3442994,Insert,2,15
11036,1495263784,Insert,2,8
11037,1798629863,Search,1,15
11038,1573513088,Insert,3,14
11039,1681303561,Insert,2,15
11040,1365908689,Insert,1,16
11041,527050669,Insert,11,21
11042,1043953137,Insert,2,21
11043,997133797,Insert,1,20
11044,728513101,Insert,2,19
11045,807018737,Insert,4,19
11046,598364998,Insert,2,17
11047,1760423226,Search,5,16
11048,1400308021,Search,1,18
11049,771549807,Insert,1,17
11050,99290435,Insert,3,10
11051,320332042,Insert,1,15
11052,1794907873,Search,2,14
11053,1331014120,Insert,1,14
11054,787663195,Insert,1,13
11055,2049411979,Insert,1,14
11056,163092122,Insert,3,23
11057,2090848882,Search,1,15
11058,1107399171,Insert,6,16
11059,199445573,Insert,4,21
11060,1343355409,Search,1,20
11061,1645438407,Insert,1,9
11062,740249146,Insert,2,16
11063,652497057,Insert,1,20
11064,58113224,Search,1,13
11065,631420025,Insert,1,18
11066,209263832,Insert,1,23
11067,2003308781,Insert,6,12
11068,640205673,Search,1,19
11069,630061824,Insert,8,22
11070,1236281748,Search,3,19
11071,2140423629,Insert,6,15
11072,2058623815,Insert,9,20
11073,1784356172,Insert,1,16
11074,1281183313,Insert,4,18
11075,1033901574,Search,1,17
11076,2062066809,Insert,2,22
11077,1132136309,Insert,6,14
11078,707212753,Insert,2,22
11079,1595886722,Insert,3,15
11080,350561350,Insert,3,14
11081,1234263422,Insert,1,15
11082,492356212,Insert,1,21
11083,1347695148,Insert,3,16
11084,1962776523,Insert,3,21
11085,1299374949,Insert,5,20
11086,1298609123,Search,1,25
11087,1946060146,Insert,2,17
11088,284872080,Search,5,13
11089,586842683,Insert,10,19
11090,1398665384,Insert,1,18
11091,118908541,Insert,4,18
11092,1917856803,Insert,1,14
11093,38844932,Insert,5,12
11094,1110842487,Search,1,13
11095,20836872,Insert,1,15
11096,2080948925,Insert,6,22
11097,1146244103,Insert,16,11
11098,220282445,Insert,1,19
11099,1578903684,Insert,2,17
11100,1886493249,Insert,9,17
11101,872779502,Insert,3,15
11102,62840062,Insert,3,19
11103,2095757082,Insert,6,13
11104,117048862,Search,1,16
11105,1334996729,Search,1,21
11106,728604635,Insert,4,20
11107,692901886,Insert,3,20
11108,2088697063,Insert,6,18
11109,639744802,Insert,1,21
11110,329774410,Insert,4,24
11111,1222396728,Insert,3,16
11112,554327963,Insert,1,19
11113,1461910719,Insert,3,16
11114,2058790247,Search,2,20
11115,1929609481,Insert,5,17
